qid,arm,recall_at_10,presence_wb,provenance_at_10,presence_wb_on_gold_page,n_gold_titles,n_gold_titles_hit,judge_correct,idk_corrected,in_primary
1026,pca_uc_384_sq8_np512,1.0,True,True,True,2,1,True,False,True
1026,pca_uc_512_sq8_np512,1.0,True,True,True,2,1,True,False,True
1026,pq_np256,0.8,True,True,True,2,1,True,False,True
1026,rabitq_np256,0.9,True,True,True,2,1,True,False,True
1026,refine_np64,1.0,True,True,True,2,1,True,False,True
1026,sq8_np16,1.0,True,True,True,2,1,True,False,True
1026,sq8_np4,1.0,True,True,True,2,1,True,False,True
1026,sq8_np512,1.0,True,True,True,2,1,True,False,True
1026,sq8_np64,1.0,True,True,True,2,1,True,False,True
1026,sq8_np8,1.0,True,True,True,2,1,True,False,True
1032,mrl_512_sq8_np512,0.8,True,False,False,2,0,True,False,True
1032,pca_uc_384_sq8_np512,1.0,True,False,False,2,0,False,True,True
1032,pca_uc_512_sq8_np512,1.0,True,False,False,2,0,False,True,True
1032,pq_np256,0.9,True,False,False,2,0,True,False,True
1032,rabitq_np256,0.8,True,False,False,2,0,True,False,True
1032,refine_np64,1.0,True,False,False,2,0,False,True,True
1032,sq8_np16,1.0,True,False,False,2,0,False,False,True
1032,sq8_np4,1.0,True,False,False,2,0,False,True,True
1032,sq8_np512,1.0,True,False,False,2,0,True,False,True
1032,sq8_np64,1.0,True,False,False,2,0,True,False,True
1032,sq8_np8,1.0,True,False,False,2,0,False,True,True
1048,mrl_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
1048,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
1048,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
1048,pq_np256,0.7,True,True,True,1,1,True,False,True
1048,rabitq_np256,0.8,True,True,True,1,1,True,False,True
1048,refine_np64,1.0,True,True,True,1,1,True,False,True
1048,sq8_np16,1.0,True,True,True,1,1,True,False,True
1048,sq8_np4,1.0,True,True,True,1,1,True,False,True
1048,sq8_np512,1.0,True,True,True,1,1,True,False,True
1048,sq8_np64,1.0,True,True,True,1,1,True,False,True
1048,sq8_np8,1.0,True,True,True,1,1,True,False,True
1063,mrl_512_sq8_np512,0.8,True,True,True,1,1,True,False,True
1063,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
1063,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
1063,pq_np256,0.9,True,True,True,1,1,True,False,True
1063,rabitq_np256,0.8,True,True,True,1,1,True,False,True
1063,refine_np64,1.0,True,True,True,1,1,True,False,True
1063,sq8_np16,1.0,True,True,True,1,1,True,False,True
1063,sq8_np4,1.0,True,True,True,1,1,True,False,True
1063,sq8_np512,1.0,True,True,True,1,1,True,False,True
1063,sq8_np64,1.0,True,True,True,1,1,True,False,True
1063,sq8_np8,1.0,True,True,True,1,1,True,False,True
1065,mrl_512_sq8_np512,0.7,False,True,False,1,1,False,True,False
1065,pca_uc_384_sq8_np512,1.0,False,True,False,1,1,False,False,False
1065,pca_uc_512_sq8_np512,0.9,False,True,False,1,1,False,True,False
1065,pq_np256,0.9,False,True,False,1,1,False,True,False
1065,rabitq_np256,0.8,False,True,False,1,1,False,True,False
1065,refine_np64,1.0,False,True,False,1,1,False,True,False
1065,sq8_np16,1.0,False,True,False,1,1,False,False,False
1065,sq8_np4,0.9,False,True,False,1,1,False,False,False
1065,sq8_np512,1.0,False,True,False,1,1,False,False,False
1065,sq8_np64,1.0,False,True,False,1,1,False,True,False
1065,sq8_np8,1.0,False,True,False,1,1,False,False,False
1071,mrl_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
1071,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
1071,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
1071,pq_np256,0.8,True,True,True,1,1,True,False,True
1071,rabitq_np256,0.8,True,True,True,1,1,True,False,True
1071,refine_np64,1.0,True,True,True,1,1,True,False,True
1071,sq8_np16,0.9,True,True,True,1,1,True,False,True
1071,sq8_np4,0.8,True,True,True,1,1,True,False,True
1071,sq8_np512,0.9,True,True,True,1,1,True,False,True
1071,sq8_np64,0.9,True,True,True,1,1,True,False,True
1071,sq8_np8,0.9,True,True,True,1,1,True,False,True
1088,mrl_512_sq8_np512,0.6,True,True,False,1,1,False,True,True
1088,pca_uc_384_sq8_np512,1.0,True,True,False,1,1,True,False,True
1088,pca_uc_512_sq8_np512,1.0,True,True,False,1,1,True,False,True
1088,pq_np256,0.8,True,True,False,1,1,True,False,True
1088,rabitq_np256,0.8,True,False,False,1,0,True,False,True
1088,refine_np64,1.0,True,True,False,1,1,True,False,True
1088,sq8_np16,1.0,True,True,False,1,1,False,True,True
1088,sq8_np4,1.0,True,True,False,1,1,False,True,True
1088,sq8_np512,1.0,True,True,False,1,1,False,True,True
1088,sq8_np64,1.0,True,True,False,1,1,False,True,True
1088,sq8_np8,1.0,True,True,False,1,1,False,True,True
1094,mrl_512_sq8_np512,0.8,False,True,False,1,1,False,True,False
1094,pca_uc_384_sq8_np512,0.9,False,True,False,1,1,False,True,False
1094,pca_uc_512_sq8_np512,1.0,False,True,False,1,1,False,True,False
1094,pq_np256,0.9,False,True,False,1,1,False,True,False
1094,rabitq_np256,0.7,False,True,False,1,1,False,True,False
1094,refine_np64,1.0,False,True,False,1,1,False,True,False
1094,sq8_np16,1.0,False,True,False,1,1,False,True,False
1094,sq8_np4,1.0,False,True,False,1,1,False,True,False
1094,sq8_np512,1.0,False,True,False,1,1,False,True,False
1094,sq8_np64,1.0,False,True,False,1,1,False,True,False
1094,sq8_np8,1.0,False,True,False,1,1,False,True,False
1114,mrl_512_sq8_np512,0.7,True,True,True,1,1,False,True,True
1114,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,False,True,True
1114,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,True,True
1114,pq_np256,0.5,True,True,True,1,1,False,True,True
1114,rabitq_np256,0.9,True,True,True,1,1,False,True,True
1114,refine_np64,1.0,True,True,True,1,1,False,True,True
1114,sq8_np16,1.0,True,True,True,1,1,False,True,True
1114,sq8_np4,1.0,True,True,True,1,1,False,True,True
1114,sq8_np512,1.0,True,True,True,1,1,False,True,True
1114,sq8_np64,1.0,True,True,True,1,1,False,True,True
1114,sq8_np8,1.0,True,True,True,1,1,False,True,True
1158,mrl_512_sq8_np512,0.9,True,True,True,2,1,True,False,True
1158,pca_uc_384_sq8_np512,0.9,True,True,True,2,1,True,False,True
1158,pca_uc_512_sq8_np512,1.0,True,True,True,2,1,True,False,True
1158,pq_np256,0.9,True,True,True,2,1,True,False,True
1158,rabitq_np256,0.7,True,True,True,2,1,True,False,True
1158,refine_np64,0.9,True,True,True,2,1,True,False,True
1158,sq8_np16,0.8,True,True,True,2,1,True,False,True
1158,sq8_np4,0.6,True,True,True,2,1,True,False,True
1158,sq8_np512,1.0,True,True,True,2,1,True,False,True
1158,sq8_np64,0.9,True,True,True,2,1,True,False,True
1158,sq8_np8,0.8,True,True,True,2,1,True,False,True
1427,mrl_512_sq8_np512,0.8,True,True,True,1,1,True,False,True
1427,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
1427,pca_uc_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
1427,pq_np256,0.9,True,True,True,1,1,True,False,True
1427,rabitq_np256,0.8,True,True,True,1,1,True,False,True
1427,refine_np64,1.0,True,True,True,1,1,True,False,True
1427,sq8_np16,1.0,True,True,True,1,1,True,False,True
1427,sq8_np4,1.0,True,True,True,1,1,True,False,True
1427,sq8_np512,1.0,True,True,True,1,1,True,False,True
1427,sq8_np64,1.0,True,True,True,1,1,True,False,True
1427,sq8_np8,1.0,True,True,True,1,1,True,False,True
1463,mrl_512_sq8_np512,0.7,True,True,True,1,1,True,False,True
1463,pca_uc_384_sq8_np512,0.6,True,True,True,1,1,True,False,True
1463,pca_uc_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
1463,pq_np256,0.7,True,True,True,1,1,True,False,True
1463,rabitq_np256,0.8,True,True,True,1,1,True,False,True
1463,refine_np64,1.0,True,True,True,1,1,True,False,True
1463,sq8_np16,0.9,True,True,True,1,1,True,False,True
1463,sq8_np4,0.4,False,False,False,1,0,False,True,True
1463,sq8_np512,1.0,True,True,True,1,1,True,False,True
1463,sq8_np64,1.0,True,True,True,1,1,True,False,True
1463,sq8_np8,0.8,True,True,True,1,1,True,False,True
1466,mrl_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
1466,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
1466,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
1466,pq_np256,1.0,True,True,True,1,1,True,False,True
1466,rabitq_np256,0.9,True,True,True,1,1,True,False,True
1466,refine_np64,1.0,True,True,True,1,1,True,False,True
1466,sq8_np16,1.0,True,True,True,1,1,True,False,True
1466,sq8_np4,0.9,True,True,True,1,1,True,False,True
1466,sq8_np512,1.0,True,True,True,1,1,True,False,True
1466,sq8_np64,1.0,True,True,True,1,1,True,False,True
1466,sq8_np8,0.9,True,True,True,1,1,True,False,True
1520,mrl_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
1520,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,False,True,True
1520,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,True,True
1520,pq_np256,1.0,True,True,True,1,1,True,False,True
1520,rabitq_np256,0.9,True,True,True,1,1,True,False,True
1520,refine_np64,1.0,True,True,True,1,1,True,False,True
1520,sq8_np16,1.0,True,True,True,1,1,True,False,True
1520,sq8_np4,1.0,True,True,True,1,1,False,True,True
1520,sq8_np512,1.0,True,True,True,1,1,False,True,True
1520,sq8_np64,1.0,True,True,True,1,1,True,False,True
1520,sq8_np8,1.0,True,True,True,1,1,True,False,True
1527,mrl_512_sq8_np512,0.9,True,True,True,3,2,True,False,True
1527,pca_uc_384_sq8_np512,0.9,True,True,True,3,2,True,False,True
1527,pca_uc_512_sq8_np512,1.0,True,True,True,3,2,True,False,True
1527,pq_np256,0.9,True,True,True,3,2,True,False,True
1527,rabitq_np256,0.9,True,True,True,3,2,True,False,True
1527,refine_np64,1.0,True,True,True,3,2,True,False,True
1527,sq8_np16,1.0,True,True,True,3,2,True,False,True
1527,sq8_np4,1.0,True,True,True,3,2,True,False,True
1527,sq8_np512,1.0,True,True,True,3,2,True,False,True
1527,sq8_np64,1.0,True,True,True,3,2,True,False,True
1527,sq8_np8,1.0,True,True,True,3,2,True,False,True
1626,mrl_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
1626,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
1626,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
1626,pq_np256,0.9,True,True,True,1,1,False,True,True
1626,rabitq_np256,0.9,True,True,True,1,1,True,False,True
1626,refine_np64,1.0,True,True,True,1,1,True,False,True
1626,sq8_np16,1.0,True,True,True,1,1,True,False,True
1626,sq8_np4,1.0,True,True,True,1,1,True,False,True
1626,sq8_np512,1.0,True,True,True,1,1,True,False,True
1626,sq8_np64,1.0,True,True,True,1,1,True,False,True
1626,sq8_np8,1.0,True,True,True,1,1,True,False,True
1627,mrl_512_sq8_np512,0.5,False,False,False,1,0,False,True,False
1627,pca_uc_384_sq8_np512,0.9,False,False,False,1,0,False,True,False
1627,pca_uc_512_sq8_np512,1.0,False,False,False,1,0,False,True,False
1627,pq_np256,0.6,False,True,False,1,1,False,True,False
1627,rabitq_np256,0.8,False,False,False,1,0,False,True,False
1627,refine_np64,1.0,False,False,False,1,0,False,True,False
1627,sq8_np16,0.9,False,False,False,1,0,False,True,False
1627,sq8_np4,0.4,False,True,False,1,1,False,True,False
1627,sq8_np512,1.0,False,False,False,1,0,False,True,False
1627,sq8_np64,1.0,False,False,False,1,0,False,True,False
1627,sq8_np8,0.8,False,True,False,1,1,False,True,False
1630,mrl_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
1630,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
1630,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
1630,pq_np256,0.8,True,True,True,1,1,True,False,True
1630,rabitq_np256,0.9,True,True,True,1,1,True,False,True
1630,refine_np64,1.0,True,True,True,1,1,True,False,True
1630,sq8_np16,1.0,True,True,True,1,1,True,False,True
1630,sq8_np4,0.8,True,True,True,1,1,True,False,True
1630,sq8_np512,1.0,True,True,True,1,1,True,False,True
1630,sq8_np64,1.0,True,True,True,1,1,True,False,True
1630,sq8_np8,0.9,True,True,True,1,1,True,False,True
1641,mrl_512_sq8_np512,0.7,True,True,True,2,1,True,False,True
1641,pca_uc_384_sq8_np512,0.9,True,True,True,2,1,True,False,True
1641,pca_uc_512_sq8_np512,0.9,True,True,True,2,1,True,False,True
1641,pq_np256,0.8,True,True,True,2,1,True,False,True
1641,rabitq_np256,0.9,True,True,True,2,1,True,False,True
1641,refine_np64,1.0,True,True,True,2,1,True,False,True
1641,sq8_np16,1.0,True,True,True,2,1,True,False,True
1641,sq8_np4,1.0,True,True,True,2,1,True,False,True
1641,sq8_np512,1.0,True,True,True,2,1,True,False,True
1641,sq8_np64,1.0,True,True,True,2,1,True,False,True
1641,sq8_np8,1.0,True,True,True,2,1,True,False,True
1661,mrl_512_sq8_np512,0.8,False,False,False,1,0,False,True,False
1661,pca_uc_384_sq8_np512,1.0,False,False,False,1,0,False,True,False
1661,pca_uc_512_sq8_np512,1.0,False,False,False,1,0,False,True,False
1661,pq_np256,0.8,False,False,False,1,0,False,True,False
1661,rabitq_np256,0.8,False,False,False,1,0,False,True,False
1661,refine_np64,1.0,False,False,False,1,0,False,True,False
1661,sq8_np16,1.0,False,False,False,1,0,False,True,False
1661,sq8_np4,1.0,False,False,False,1,0,False,True,False
1661,sq8_np512,1.0,False,False,False,1,0,False,True,False
1661,sq8_np64,1.0,False,False,False,1,0,False,True,False
1661,sq8_np8,1.0,False,False,False,1,0,False,True,False
1770,mrl_512_sq8_np512,0.8,True,True,True,2,1,False,True,True
1770,pca_uc_384_sq8_np512,1.0,True,True,True,2,1,False,True,True
1770,pca_uc_512_sq8_np512,1.0,True,True,True,2,1,False,True,True
1770,pq_np256,0.8,True,True,True,2,1,False,True,True
1770,rabitq_np256,0.8,True,True,True,2,1,False,True,True
1770,refine_np64,0.6,True,True,True,2,1,False,True,True
1770,sq8_np16,0.9,True,True,True,2,1,False,True,True
1770,sq8_np4,0.6,False,False,False,2,0,False,True,True
1770,sq8_np512,1.0,True,True,True,2,1,False,True,True
1770,sq8_np64,0.9,True,True,True,2,1,False,True,True
1770,sq8_np8,0.7,False,False,False,2,0,False,False,True
1777,mrl_512_sq8_np512,0.8,True,True,True,1,1,True,False,True
1777,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
1777,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
1777,pq_np256,0.7,True,True,True,1,1,True,False,True
1777,rabitq_np256,0.8,True,True,True,1,1,True,False,True
1777,refine_np64,0.9,True,True,True,1,1,True,False,True
1777,sq8_np16,0.9,True,True,True,1,1,True,False,True
1777,sq8_np4,0.7,False,True,False,1,1,False,True,True
1777,sq8_np512,1.0,True,True,True,1,1,True,False,True
1777,sq8_np64,0.9,True,True,True,1,1,True,False,True
1777,sq8_np8,0.7,False,True,False,1,1,False,True,True
1785,mrl_512_sq8_np512,0.7,True,True,True,2,2,False,True,True
1785,pca_uc_384_sq8_np512,0.9,True,True,True,2,2,False,True,True
1785,pca_uc_512_sq8_np512,0.9,True,True,True,2,2,False,True,True
1785,pq_np256,0.8,True,True,True,2,2,False,True,True
1785,rabitq_np256,0.9,True,True,True,2,2,False,True,True
1785,refine_np64,1.0,True,True,True,2,2,False,True,True
1785,sq8_np16,1.0,True,True,True,2,2,True,False,True
1785,sq8_np4,1.0,True,True,True,2,2,True,False,True
1785,sq8_np512,1.0,True,True,True,2,2,True,False,True
1785,sq8_np64,1.0,True,True,True,2,2,True,False,True
1785,sq8_np8,1.0,True,True,True,2,2,False,True,True
1799,mrl_512_sq8_np512,0.7,True,True,True,2,1,True,False,True
1799,pca_uc_384_sq8_np512,0.9,True,True,False,2,1,True,False,True
1799,pca_uc_512_sq8_np512,1.0,True,True,True,2,1,True,False,True
1799,pq_np256,0.8,True,True,True,2,1,True,False,True
1799,rabitq_np256,0.8,True,True,False,2,1,True,False,True
1799,refine_np64,1.0,True,True,True,2,1,True,False,True
1799,sq8_np16,1.0,True,True,True,2,1,True,False,True
1799,sq8_np4,0.8,True,True,True,2,1,True,False,True
1799,sq8_np512,1.0,True,True,True,2,1,True,False,True
1799,sq8_np64,1.0,True,True,True,2,1,True,False,True
1799,sq8_np8,0.9,True,True,True,2,1,True,False,True
1859,mrl_512_sq8_np512,0.8,True,True,True,3,3,True,False,True
1859,pca_uc_384_sq8_np512,1.0,True,True,True,3,2,True,False,True
1859,pca_uc_512_sq8_np512,1.0,True,True,True,3,2,True,False,True
1859,pq_np256,0.9,True,True,True,3,2,True,False,True
1859,rabitq_np256,0.8,True,True,True,3,2,True,False,True
1859,refine_np64,1.0,True,True,True,3,2,True,False,True
1859,sq8_np16,1.0,True,True,True,3,2,True,False,True
1859,sq8_np4,0.9,True,True,True,3,2,True,False,True
1859,sq8_np512,1.0,True,True,True,3,2,True,False,True
1859,sq8_np64,1.0,True,True,True,3,2,True,False,True
1859,sq8_np8,0.9,True,True,True,3,2,True,False,True
1874,mrl_512_sq8_np512,0.8,True,True,True,2,2,False,True,True
1874,pca_uc_384_sq8_np512,0.9,True,True,True,2,2,True,False,True
1874,pca_uc_512_sq8_np512,1.0,True,True,True,2,2,False,True,True
1874,pq_np256,0.5,True,True,True,2,1,False,True,True
1874,rabitq_np256,0.7,True,True,True,2,1,False,True,True
1874,refine_np64,1.0,True,True,True,2,2,False,True,True
1874,sq8_np16,1.0,True,True,True,2,2,False,True,True
1874,sq8_np4,1.0,True,True,True,2,2,False,True,True
1874,sq8_np512,1.0,True,True,True,2,2,False,True,True
1874,sq8_np64,1.0,True,True,True,2,2,False,True,True
1874,sq8_np8,1.0,True,True,True,2,2,False,True,True
1875,mrl_512_sq8_np512,0.9,True,True,False,1,1,True,False,True
1875,pca_uc_384_sq8_np512,1.0,True,False,False,1,0,True,False,True
1875,pca_uc_512_sq8_np512,1.0,True,False,False,1,0,True,False,True
1875,pq_np256,0.9,True,False,False,1,0,True,False,True
1875,rabitq_np256,0.8,True,True,False,1,1,True,False,True
1875,refine_np64,1.0,True,False,False,1,0,True,False,True
1875,sq8_np16,1.0,True,False,False,1,0,True,False,True
1875,sq8_np4,0.9,True,True,False,1,1,True,False,True
1875,sq8_np512,1.0,True,False,False,1,0,True,False,True
1875,sq8_np64,1.0,True,False,False,1,0,True,False,True
1875,sq8_np8,1.0,True,False,False,1,0,True,False,True
1906,mrl_512_sq8_np512,0.8,True,True,True,1,1,True,False,True
1906,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
1906,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
1906,pq_np256,0.7,True,True,True,1,1,True,False,True
1906,rabitq_np256,0.8,True,True,True,1,1,True,False,True
1906,refine_np64,1.0,True,True,True,1,1,True,False,True
1906,sq8_np16,1.0,True,True,True,1,1,True,False,True
1906,sq8_np4,1.0,True,True,True,1,1,True,False,True
1906,sq8_np512,1.0,True,True,True,1,1,True,False,True
1906,sq8_np64,1.0,True,True,True,1,1,True,False,True
1906,sq8_np8,1.0,True,True,True,1,1,True,False,True
1916,mrl_512_sq8_np512,0.8,True,True,True,2,1,False,False,True
1916,pca_uc_384_sq8_np512,1.0,True,True,True,2,1,True,False,True
1916,pca_uc_512_sq8_np512,1.0,True,True,True,2,1,True,False,True
1916,pq_np256,0.9,True,True,True,2,1,True,False,True
1916,rabitq_np256,0.9,True,True,True,2,1,True,False,True
1916,refine_np64,1.0,True,True,True,2,1,True,False,True
1916,sq8_np16,1.0,True,True,True,2,1,True,False,True
1916,sq8_np4,0.9,True,True,True,2,1,True,False,True
1916,sq8_np512,1.0,True,True,True,2,1,True,False,True
1916,sq8_np64,1.0,True,True,True,2,1,True,False,True
1916,sq8_np8,0.9,True,True,True,2,1,True,False,True
1933,mrl_512_sq8_np512,0.7,True,True,True,2,2,True,False,False
1933,pca_uc_384_sq8_np512,0.7,False,True,False,2,2,True,False,False
1933,pca_uc_512_sq8_np512,0.9,False,True,False,2,2,True,False,False
1933,pq_np256,0.6,True,True,True,2,2,True,False,False
1933,rabitq_np256,0.7,False,True,False,2,2,True,False,False
1933,refine_np64,1.0,False,True,False,2,2,True,False,False
1933,sq8_np16,1.0,False,True,False,2,2,True,False,False
1933,sq8_np4,0.9,False,True,False,2,2,True,False,False
1933,sq8_np512,1.0,False,True,False,2,2,True,False,False
1933,sq8_np64,1.0,False,True,False,2,2,True,False,False
1933,sq8_np8,0.9,False,True,False,2,2,True,False,False
1967,mrl_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
1967,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
1967,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
1967,pq_np256,0.9,True,True,True,1,1,True,False,True
1967,rabitq_np256,0.9,True,True,True,1,1,True,False,True
1967,refine_np64,1.0,True,True,True,1,1,True,False,True
1967,sq8_np16,1.0,True,True,True,1,1,True,False,True
1967,sq8_np4,1.0,True,True,True,1,1,True,False,True
1967,sq8_np512,1.0,True,True,True,1,1,True,False,True
1967,sq8_np64,1.0,True,True,True,1,1,True,False,True
1967,sq8_np8,1.0,True,True,True,1,1,True,False,True
2064,mrl_512_sq8_np512,0.8,True,True,True,1,1,True,False,True
2064,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,False,False,True
2064,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,False,True
2064,pq_np256,0.7,True,True,True,1,1,True,False,True
2064,rabitq_np256,0.9,True,True,True,1,1,False,False,True
2064,refine_np64,1.0,True,True,True,1,1,False,False,True
2064,sq8_np16,0.7,True,True,True,1,1,False,False,True
2064,sq8_np4,0.4,True,True,True,1,1,False,False,True
2064,sq8_np512,1.0,True,True,True,1,1,False,False,True
2064,sq8_np64,1.0,True,True,True,1,1,False,False,True
2064,sq8_np8,0.4,True,True,True,1,1,False,False,True
2078,mrl_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
2078,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,True,False,True
2078,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
2078,pq_np256,0.9,True,True,True,1,1,True,False,True
2078,rabitq_np256,1.0,True,True,True,1,1,True,False,True
2078,refine_np64,1.0,True,True,True,1,1,True,False,True
2078,sq8_np16,1.0,True,True,True,1,1,True,False,True
2078,sq8_np4,1.0,True,True,True,1,1,True,False,True
2078,sq8_np512,1.0,True,True,True,1,1,True,False,True
2078,sq8_np64,1.0,True,True,True,1,1,True,False,True
2078,sq8_np8,1.0,True,True,True,1,1,True,False,True
2108,mrl_512_sq8_np512,0.9,False,True,False,1,1,False,False,False
2108,pca_uc_384_sq8_np512,1.0,False,True,False,1,1,False,False,False
2108,pca_uc_512_sq8_np512,1.0,False,True,False,1,1,False,False,False
2108,pq_np256,0.8,False,True,False,1,1,False,False,False
2108,rabitq_np256,0.8,False,True,False,1,1,False,False,False
2108,refine_np64,1.0,False,True,False,1,1,False,False,False
2108,sq8_np16,1.0,False,True,False,1,1,False,False,False
2108,sq8_np4,1.0,False,True,False,1,1,False,False,False
2108,sq8_np512,1.0,False,True,False,1,1,False,False,False
2108,sq8_np64,1.0,False,True,False,1,1,False,False,False
2108,sq8_np8,1.0,False,True,False,1,1,False,False,False
2134,mrl_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
2134,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
2134,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
2134,pq_np256,0.9,True,True,True,1,1,True,False,True
2134,rabitq_np256,1.0,True,True,True,1,1,True,False,True
2134,refine_np64,1.0,True,True,True,1,1,True,False,True
2134,sq8_np16,1.0,True,True,True,1,1,True,False,True
2134,sq8_np4,1.0,True,True,True,1,1,True,False,True
2134,sq8_np512,1.0,True,True,True,1,1,True,False,True
2134,sq8_np64,1.0,True,True,True,1,1,True,False,True
2134,sq8_np8,1.0,True,True,True,1,1,True,False,True
2145,mrl_512_sq8_np512,0.8,False,False,False,1,0,False,False,False
2145,pca_uc_384_sq8_np512,1.0,False,False,False,1,0,False,True,False
2145,pca_uc_512_sq8_np512,0.9,False,False,False,1,0,False,True,False
2145,pq_np256,0.7,False,False,False,1,0,False,True,False
2145,rabitq_np256,0.9,False,False,False,1,0,False,True,False
2145,refine_np64,1.0,False,False,False,1,0,False,True,False
2145,sq8_np16,1.0,False,False,False,1,0,False,True,False
2145,sq8_np4,1.0,False,False,False,1,0,False,True,False
2145,sq8_np512,1.0,False,False,False,1,0,False,True,False
2145,sq8_np64,1.0,False,False,False,1,0,False,True,False
2145,sq8_np8,1.0,False,False,False,1,0,False,True,False
2167,mrl_512_sq8_np512,0.9,False,True,False,1,1,False,False,False
2167,pca_uc_384_sq8_np512,1.0,False,True,False,1,1,False,False,False
2167,pca_uc_512_sq8_np512,1.0,False,True,False,1,1,False,False,False
2167,pq_np256,1.0,False,True,False,1,1,False,False,False
2167,rabitq_np256,1.0,False,True,False,1,1,False,False,False
2167,refine_np64,1.0,False,True,False,1,1,False,False,False
2167,sq8_np16,1.0,False,True,False,1,1,False,False,False
2167,sq8_np4,1.0,False,True,False,1,1,False,False,False
2167,sq8_np512,1.0,False,True,False,1,1,False,False,False
2167,sq8_np64,1.0,False,True,False,1,1,False,False,False
2167,sq8_np8,1.0,False,True,False,1,1,False,False,False
2172,mrl_512_sq8_np512,0.6,True,True,True,1,1,True,False,True
2172,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
2172,pca_uc_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
2172,pq_np256,1.0,True,True,True,1,1,True,False,True
2172,rabitq_np256,0.8,True,True,True,1,1,True,False,True
2172,refine_np64,1.0,True,True,True,1,1,True,False,True
2172,sq8_np16,0.9,True,True,True,1,1,True,False,True
2172,sq8_np4,0.9,True,True,True,1,1,True,False,True
2172,sq8_np512,0.9,True,True,True,1,1,True,False,True
2172,sq8_np64,0.9,True,True,True,1,1,True,False,True
2172,sq8_np8,0.9,True,True,True,1,1,True,False,True
2226,mrl_512_sq8_np512,0.7,False,False,False,1,0,False,True,False
2226,pca_uc_384_sq8_np512,0.9,False,False,False,1,0,False,True,False
2226,pca_uc_512_sq8_np512,1.0,False,False,False,1,0,False,True,False
2226,pq_np256,0.7,False,False,False,1,0,False,True,False
2226,rabitq_np256,0.7,True,False,False,1,0,False,True,False
2226,refine_np64,0.9,True,False,False,1,0,False,True,False
2226,sq8_np16,0.9,True,False,False,1,0,False,True,False
2226,sq8_np4,0.7,False,False,False,1,0,False,True,False
2226,sq8_np512,1.0,False,False,False,1,0,False,True,False
2226,sq8_np64,1.0,False,False,False,1,0,False,True,False
2226,sq8_np8,0.8,True,False,False,1,0,False,True,False
2263,mrl_512_sq8_np512,0.6,True,False,False,1,0,True,False,True
2263,pca_uc_384_sq8_np512,0.9,True,False,False,1,0,True,False,True
2263,pca_uc_512_sq8_np512,0.9,True,False,False,1,0,True,False,True
2263,pq_np256,0.8,True,False,False,1,0,True,False,True
2263,rabitq_np256,0.6,True,False,False,1,0,True,False,True
2263,refine_np64,1.0,True,False,False,1,0,True,False,True
2263,sq8_np16,1.0,True,False,False,1,0,True,False,True
2263,sq8_np4,1.0,True,False,False,1,0,True,False,True
